Name,Contact-info,Address,Category,area,latitude,longitude
Swati Pearls And Jewellers,tel:40 23002992,"Near indoamerican cancer hospital
Address
8-2-120/120-29/B,
Road. No. 10 , Noor Nagar,
Banjara Hills,
Hyderabad - 500034
Telangana.",Jewellery,banjara,17.417157,78.431148
Xuxa Designer Jewellery,tel:40 66757740,"G2A, Alpha Business Center, Near Nagarjuna Circle, Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Jewellery,banjara,17.41539225,78.44936745
Tanishq,tel:40 65766471,"6-3-249/6/1,
Aztec Towers, Road Number 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Jewellery,banjara,17.44224071,78.40138112
Lepakshi Handicrafts & Jewels,tel:40 23212902,"Opposite Taj Krishna Hotel
Address
Ground Floor, City Centre,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Jewellery,banjara,17.41539225,78.44936745
Kothari Jewellery,tel:40 23732770,"Radha Ramana Nivas
Address
8-3-1116/B,
Srinagar Colony,
Banjara Hills,
Hyderabad - 500034
Telangana.",Jewellery,banjara,17.4297646,78.4254608
Tibarumal Gems & Jewels,tel:40 40329900,"Near TV 9 Office
Address
Shop No. 4 & 5, Lumbini Jewel Mall,
Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.",Jewellery,banjara,17.41539225,78.44936745
Meenakshi Jewellers,tel:40 23357702,"8-2-682/1, 3rd Floor ,
Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Jewellery,banjara,17.40701435,78.43248548
Mangatrai Jewellery,tel: 40 64566457,"Lumbini Jewel Mall,
Ground Floor, Road-2,
Banjara Hills,
Hyderabad - 500034
Telangana.",Jewellery,banjara,17.41539225,78.44936745
Cross Word Book Store Limited,tel:40 40110320,"Opposite Taj Krishna Hotel
Address
Shop No. 101-106, 2nd Floor,
City Centre, Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 40110319",Books Stores,banjara,17.41539225,78.44936745
Visas Vision,tel:8977096371,"Flat No. 301, Banjarahills, Road No. 1,
Ganga Estate, Nagarjuna Circle,
Banjara Hills,
Hyderabad - 500034
Telangana.",Education Consultants,banjara,17.42581425,78.44927015
Europe Study Centre,+91 40 60505020,"Above Bata Show Room
Address
D. No. 6-3-350, 301, 3rd Floor, Ganga Estate,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 7093501056",Education Consultants,banjara,17.41539225,78.44936745
Liberty Shoe Mall,tel:40 23382887,"Opposite Taj Krishna Hotel
Address
Ground Floor, City Center,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Shopping Malls,banjara,17.41539225,78.44936745
Gini & Jony GVK One Mall,tel:40 67497700,"GVK One Mall, Shop No-7, 2nd Floor,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Shopping Malls,banjara,17.44224071,78.40138112
GVK One Shopping Mall,tel:40 67497600,"Main Road,
Rd Number 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Shopping Malls,banjara,17.44224071,78.40138112
Medicines & More,tel:9885299359,,Shopping Malls,banjara,18.77609574,100.773935
Serenity Inn,,"Andhra Pradesh Housing Board,
              Gachibowli,
              Hyderabad - 500032
              Telangana.
              40 23004455",BUDGET HOTELS,gachibowli,17.4384406,78.330147
The Conclave Hotel,tel:9676283166,"Plot No. 38, 39,
Jayabheri 4 seasons,
Gachibowli,
Hyderabad - 500032
Telangana.",BUDGET HOTELS,gachibowli,17.4300094,78.3247117
Sheraton Hyderabad Hotel,tel:40 49251111,"No. 115/1,
ISB Road, Financial District,
Gachibowli,
Hyderabad - 500032
Telangana",BUSINESS HOTEL,gachibowli,17.43261606,78.34481664
Indus (Ellaa Hotels),tel:040 23002488,"House No. 2/55, ISB Rd,
Ellaa Hotels, Hill Ridge Springs,
Gachibowli,
Hyderabad - 500032
Telangana.
040 66288488",BUSINESS HOTEL,gachibowli,17.4384406,78.330147
The Conclave Hotel,tel:9676283166d,"Plot No. 38, 39,
Jayabheri 4 seasons,
Gachibowli,
Hyderabad - 500032
Telangana",NORMAL HOTEL,gachibowli,17.4300094,78.3247117
Ankithas Stay Inn,tel:9989050149,"Plot No. 23,
Jayabheri Enclave, Phase II,
Gachibowli,
Hyderabad - 500032
Telangana.",NORMAL HOTEL,gachibowli,17.4384406,78.330147
Sheraton Hyderabad Hotel,tel:40 49251111,"No. 115/1,
ISB Road, Financial District,
Gachibowli,
Hyderabad - 500032
Telangana.",NORMAL HOTEL,gachibowli,17.43261606,78.34481664
Indus (Ellaa Hotels),tel:040 23002488,"House No. 2/55, ISB Rd,
Ellaa Hotels, Hill Ridge Springs,
Gachibowli,
Hyderabad - 500032
Telangana.
040 66288488",NORMAL HOTEL,gachibowli,17.4384406,78.330147
Hyatt Hotel,tel:40 48481234,"Plot No.7, Road No.2,
I T Park,
Gachibowli,
Hyderabad - 500032
Telangana.",NORMAL HOTEL,gachibowli,17.44587721,78.38183141
At Home Suites,tel:9701006789,"JV Colony,
Indira Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65656555",NORMAL HOTEL,gachibowli,17.440095,78.354303
The Lime Boutique Suites,tel:7680988977,"Jayabheri Enclave,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 40 66870002
40 66870000
40 66870001",NORMAL HOTEL,gachibowli,17.4494961,78.3629693
Serenity Inn,tel:9949823737,"Andhra Pradesh Housing Board,
Gachibowli,
Hyderabad - 500032
Telangana.
40 23004455",NORMAL HOTEL,gachibowli,17.4384406,78.330147
Continental Hospitals,tel:040 67000000,"Plot No. 3, Road No. 2,
Nanakramguda,
Gachibowli,
Hyderabad - 500032
Telangana",Hospital,gachibowli,17.44587721,78.38183141
The Spa,tel:40 48481234,"Financial District,
Nanakram Guda,
Gachibowli,
Hyderabad - 500032
Telangana.",SPA & SALOON,gachibowli,17.420806,78.337587
Green Trends Hair Salon,tel:8978525252,"S. No. 124/P, 1st Floor, KFC,
Gachibowli,
Hyderabad - 500032
Telangana.
40 40205252",SPA & SALOON,gachibowli,17.4384406,78.330147
Lavender Spa,tel:40 3190 70709,"2-37-76/ 2nd Floor, ,
MM arcade, Vinayak Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",SPA & SALOON,gachibowli,17.441895,78.3576188
Toni & Guy Hair Dressing,tel:9100107027,"No. 2-37/126/1,
Plot No. 126, Vinayaka Nagar, Indranagar,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65146514
40 65176517",SPA & SALOON,gachibowli,17.4384406,78.330147
Studio 11 Saloon & Spa,tel:8125546464,"Shop No. 1-13/1/2, 3rd Floor,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65546464",SPA & SALOON,gachibowli,17.4384406,78.330147
Nirva Spa,tel:40 23002488,"H. No. 2-55/H/H, ISB Road,
Hill Ridge Springs, Ellaa Hotels,
Gachibowli,
Hyderabad - 500032
Telangana.",SPA & SALOON,gachibowli,17.4402252,78.3487976
FM Cafe,tel:9652541214,"HIG A-2,
Gachibowli,
Hyderabad - 500032
Telangana",CAFE,gachibowli,17.4384406,78.330147
Dr. Ajay Krishna,tel:40 65303525,"Plot No. 6-10,
Millineum Square Building,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65302525",DENTAL CLINIC,gachibowli,17.4384406,78.330147
Dr. Harshanand Jalagam,tel:9652469636,"Plot No. 134,
Vinayak Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.
40 23002003",DENTAL CLINIC,gachibowli,17.441929,78.356719
Dr. Chaitanya Kumar Reddy,tel:9849296510,"Shop No. 2-21/1,
Indira Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.
40 23002333",DENTAL CLINIC,gachibowli,17.440095,78.354303
Pearly Whites,tel:9550288419,"Plot No:4, Telecom Nagar,
Sri Shyam Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",DENTAL CLINIC,gachibowli,17.43447794,78.36711964
Dental Planet - 1,tel:9440247676,"Telecom Nagar,
Near Cyberbad Police Commissionerate,
Gachibowli,
Hyderabad - 500032
Telangana.
40 64567607",DENTAL CLINIC,gachibowli,17.43508699,78.36585549
Ramdev Electricals,tel:9949572100,"D. No. 1-60/34/1, Main Road,
Anjaiah Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 8897379787
40 64582100",Electrician number,gachibowli,17.450857,78.366542
Mukesh Electricals,tel:9885434368,"D. No. 1-57/8/1, Rajiv Nagar,
                Gachibowli,
                Hyderabad - 500032
                Telangana.
                40 64648781",Electrician number,gachibowli,17.4384406,78.330147
Heel To Toe Foot Care,tel:9701459592,"Plot No. 107,
Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 9246194412",Footwear shop,gachibowli,17.424779,78.364767
Bata India Limited,tel:9966036400,"Shop No. 2-37/135,
Vinayak Nagar colony,
Gachibowli,
Hyderabad - 500032
Telangana",Footwear shop,gachibowli,17.44084699,78.35848897
Hi Tech Foot Needs,tel:40 23000645,"H No. 2-60/8/1,
                Gachibowli X Roads,
                Gachibowli,
                Hyderabad - 500032
                Telangana",Footwear shop,gachibowli,17.4300721,78.37419053
Centro,tel:40 23000997,"Shop No. 3 & 3 A, Vamsirams Jyothi Imperial,Plot Nos.189 to 198,Sy. No. 50 (P),
Seri Lingampally Mandal, R R District,
Gachibowli,
Hyderabad - 500032
Telangana",Footwear shop,gachibowli,17.4384406,78.330147
S N Gardens,tel:9849805142,"Beside South India Shopping Mall
Address
Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Function hall,gachibowli,17.424779,78.364767
MM Furniture World,tel:9014176857,"Opp. Casa World Lights
Address
H. No. 1-58/2,
Kondapur Road,
Gachibowli,
Hyderabad - 500032
Telangana.",Furniture shop,gachibowli,17.47072898,78.37009204
Furniture Point,tel:9246229182,"D No. 2-76/12/4,
Beside Radisson Hotel,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65142609",Furniture shop,gachibowli,17.4384406,78.330147
Universal Furnitures,tel:8978268080,"D no. 1-57,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65553377",Furniture shop,gachibowli,17.4384406,78.330147
Kakes N Krisps,40 64551188,"Survey 80/1, Tejas Fortune Towers,
Raidurgam,
Gachibowli,
Hyderabad - 500032
Telangana.",Ice cream center,gachibowli,17.42457101,78.37917299
Karachi Bakery,tel:40 65570909,"Address
Plot no 138 & 139, Vinayak Nagar,
Satyanarayana Arcade,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65580909",Ice cream center,gachibowli,17.4384406,78.330147
Swati Pearls & Jewellers,tel:9849026916,"Plot No. 3&5,
Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Jewellery shop,gachibowli,17.424779,78.364767
Sri Krishna Jewellers,tel:9441897677,"Anjaiah Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Jewellery shop,gachibowli,17.450857,78.366542
Swati Pearls and Jewellers,tel:40 23002992,"Plot No. 3 & 5 ,
Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Jewellery shop,gachibowli,17.424779,78.364767
Swathi Pearls & Jewellers,tel:9849026916,"Plot No. 3 & 5, Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 9000220225
040 23002992",Jewellery shop,gachibowli,17.424779,78.364767
Walden Book Links Private Limited,tel:40 65991414,"Beside Prakash Lights
Address
Plot No. 21/22,
Trendz Dwaraka, Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Book store,gachibowli,17.424779,78.364767
Sai Swapna Books and Stationary Store,tel:9030817778,"Shop No. 3, Cellar,
Kannayalal Complex, Indira Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Stationary Stores,gachibowli,17.440991,78.360511
Kitsons Stationery Store,tel:40 64645689,"2nd Floor, Mega Construction,
Prof CR Road, Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Stationary Stores,gachibowli,17.424779,78.364767
Kitsons Stationery Store,tel:40 64645689,"2nd Floor, Mega Construction,
Prof CR Road, Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Stationary Stores,gachibowli,17.424779,78.364767
Apollo Pharmacy - 1,tel:7569677881,"Opp. Al-Saba Restaurant
                                          Address
                                          H. No. 2-48/107 & 107A,
                                          Gachibowli,
                                          Hyderabad - 500032
                                          Telangana.
                                          40 64625034",Medical shop nearby,gachibowli,,
Apollo Pharmacy,tel:040 64625034,"Flat No. 107, 2-48/107 & 107/A,
Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Medical shop nearby,gachibowli,17.424779,78.364767
MIA Boutique,tel:9494408392,"OPP. Tata Motors
Address
Plot No. 1-124, 2nd Floor,
TM Yadav Gokul Plaza,
Gachibowli,
Hyderabad - 500032
Telangana.",Clothing store,gachibowli,17.4384406,78.330147
Ram Krishna Garments,tel:9703395536,"Address
Nanakramguda,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 9246495617",Clothing store,gachibowli,17.4384406,78.330147
White House Apparels,tel:9581964969,"HDFC Bank Lane
Address
Indira Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.
40 23000419",Clothing store,gachibowli,17.440095,78.354303
Kaira Womens Cloth Center,tel:40 23000953,"Above Optorium Eye Store
                                              Address
                                              H. No. 2-68,
                                              Indra Nagar,
                                              Gachibowli,
                                              Hyderabad - 500032
                                              Telangana.",Clothing store,gachibowli,,
Ram Krishna Garments,tel:9703395536,"Address
                                              Nanakramguda,
                                              Gachibowli,
                                              Hyderabad - 500032
                                              Telangana.
                                              
                                              Telephone: 9246495617",Clothing store,gachibowli,,
Black Knight Clothing Store,tel:9985381947,"Near Botanical Garden
                                              Address
                                              H No. 1-60-30-5/134,
                                              Gachibowli,
                                              Hyderabad - 500032
                                              Telangana.",Clothing store,gachibowli,,
Zip Zap Kids Wear,tel:7995713531,"Opposite Al Saba Restaurant
Address
Telecom Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Clothing store,gachibowli,17.424779,78.364767
Arrow Clothing,tel:40 67456747,"Next To Radissan Hotel
Address
Shop No. G5, Ground Floor,
The Platina Mall,
Gachibowli,
Hyderabad - 500032
Telangana.",Clothing store,gachibowli,17.4384406,78.330147
White House Clothing Store,tel:8522802294,"Above Optorium Eye Store
Address
D. No. 1-37/1/125, Shop No. 2, Ground Floor,
Vinayak Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.
40 23000419",Clothing store,gachibowli,17.441929,78.356719
Blue Sky Trade Tech,7729995801,"Beside Bank of India
Address
1-26/3/A, 2nd Floor, SS Tower,
Rajeev Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",HOME NEED,gachibowli,17.4384406,78.330147
Kitchen Solutions,tel:7095301777,"Opp. Tata Motors
Address
Gokul Plaza, Ground Floor,
Gachibowli,
Hyderabad - 500032
Telangana.",HOME NEED,gachibowli,17.4384406,78.330147
Bhavani Furnishings,tel:9581905325,"Near Radisson Hotel
Address
Gachibowli Cross Road to Kondapur Road,
Gachibowli,
Hyderabad - 500032
Telangana.
40 31901566",HOME NEED,gachibowli,17.4384406,78.330147
Darpan Furnishings,tel:9000017082,"Next to Axis Bank
Address
Before ORR Junction ,
P Janardhan Reddy Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",HOME NEED,gachibowli,17.442469,78.366069
Vgreen Furniture & Fixtures,tel:9440638415,"Opposite Axis Bank
Address
Plot No. 6-2-81,
Gachibowli,
Hyderabad - 500032
Telangana.
40 32440306",HOME FURNITURE,gachibowli,17.4384406,78.330147
MM Furniture World,tel:9014176857,"Opp. Casa World Lights
Address
H. No. 1-58/2,
Kondapur Road,
Gachibowli,
Hyderabad - 500032
Telangana.",HOME FURNITURE,gachibowli,17.47072898,78.37009204
Furniture Point,tel:9246229182,"Address
D No. 2-76/12/4,
Beside Radisson Hotel,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65142609",HOME FURNITURE,gachibowli,17.4384406,78.330147
Universal Furnitures,tel:8978268080,"Address
D no. 1-57,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65553377",HOME FURNITURE,gachibowli,17.4384406,78.330147
Furniture City,tel:7842144939,"Opp Ramky Towers
Address
D. No.1-157/5,
Maruthi Towers, Rajiv Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.
40 64520006",HOME FURNITURE,gachibowli,17.4384406,78.330147
Home Experts,tel:9949671300,"Address
Gachibowli - Kondapur Road,
Next to Radisson Hotel,
Gachibowli,
Hyderabad - 500032
Telangana.
40 65745566
40 65545577",HOME FURNITURE,gachibowli,17.4384406,78.330147
Desire & Decor Furniture,tel:9160728728,"Near Royal Enfield Showroom
Address
D. No. 2-85/7/2,
Gachibowli,
Hyderabad - 500032
Telangana.",HOME FURNITURE,gachibowli,17.4400547,78.3490332
Sumeet Enterprises,tel:7680951252,"Opposite Bank of India
Address
Shop No. 1-58/2,
Syed Enclave,
Gachibowli,
Hyderabad - 500032
Telangana.
40 23001455",HOME FURNITURE,gachibowli,17.4384406,78.330147
Disegno Furniture,tel:9052827716,"Beside ICICI Bank
Address
D No. 1-72/5/2/P/74,
Rajiv Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 7680990903",Furniture,gachibowli,17.4384406,78.330147
Featherlite Furniture,tel:9515060942,"Next to Gachibowli Flyover
Address
Plot No. 4, Cybe Edifice,
Gachibowli,
Hyderabad - 500032
Telangana.",Furniture,gachibowli,17.43488096,78.36805375
Spacewood,tel:8886993046,"Opposite Ramky Towers
Address
1-57/69/1/134,66,72,
Gachibowli-Kondapur Main Road,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 8886990484",Furniture,gachibowli,17.4384406,78.330147
Sri Balaji Enterprises,tel:9966264403,"Near Ring Road
Address
H.No.1-26,
Gachibowli,
Hyderabad - 500032
Telangana.",Electrical service,gachibowli,17.4384406,78.330147
Pasari s Electro Hub,tel:40 6515 1515,"opp hotel Radisson OR the platina building
Address
1-60/6/1,
Anjaiah Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Electrical service,gachibowli,17.450857,78.366542
Asra Refrigeration Enterprises,tel:9848531786,"Indira Nagar Lane
Address
Shop No. 2-25/3,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 9502008648",Electrical service,gachibowli,17.4448527,78.3529652
New Cool Line Enterprises,tel:8520042012,"Address
Plot no. 229,
Anjaiah Nagar,
Gachibowli,
Hyderabad - 500032
Telangana.",Electrical service,gachibowli,17.450857,78.366542
Rathan Air Conditioners,tel:9885820595,"Near Delhi Public School
Address
H No. 2-65/1/B, Shop No. 2,
Bhavana Model School, Khajaguda,
Gachibowli,
Hyderabad - 500032
Telangana.
40 40042680",Electrical service,gachibowli,17.4384406,78.330147
Fareed New Life Services,tel:8978523848,"Ramky Tower
Address
19-2-21/23/54/A/18,
Biryani Shah Tekri,
Gachibowli,
Hyderabad - 500032
Telangana.",Electrical service,gachibowli,17.4384406,78.330147
A To Z Electronics & Electricals,tel:9032629337,"Near Maharaja Hotel
Address
No. 1,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 7799862300",Electrical service,gachibowli,17.4384406,78.330147
Architecture & Interior Design,tel:9966098111,"Opposite RTTC
Address
G-2, Vaishnavi Tanmai Plaza ,
Gachibowli,
Hyderabad - 500032
Telangana.",INTERIOR  DESIGNER,gachibowli,17.436834,78.366382
Intra Designs,tel:8501018844,"Rajitha Hospital
Address
1-8-8/136 ,
1st Floor, Anjaiah nagar ,
Gachibowli,
Hyderabad - 500032
Telangana.",INTERIOR  DESIGNER,gachibowli,17.450857,78.366542
MS Interior,tel:9290036368,"HP Petrol Pump
Address
No. 7 ,
Ahmed Plaza,
Gachibowli,
Hyderabad - 500032
Telangana.",INTERIOR  DESIGNER,gachibowli,17.4384406,78.330147
Godrej Interio,tel:9440774581,"Opp. Axis Bank
Address
Plot No. 6 ,
Gachibowli,
Hyderabad - 500032
TelanganA",INTERIOR  DESIGNER,gachibowli,17.43042192,78.3737789
The Inner Space,tel:9032002209,"Regional Telecom Training Center
Address
Shop No. 1-73/8, 2nd Floor,
J.K.Chambers,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 7093001161
40 65557879",INTERIOR  DESIGNER,gachibowli,17.4384406,78.330147
Mahavir Digital,tel:9949360297,"Address
Gachibowli Main Road,
Gachibowli,
Hyderabad - 500032
Telangana.

Telephone: 9948139515
40 22220000",INTERIOR  DESIGNER,gachibowli,17.43496978,78.31960518
3F Architects & Interiors,tel:40 30163661,"Chitrapuri Colony, High tower road
Address
LIG-16, Flat No. 508,
Chitrapuri Colony,
Gachibowli,
Hyderabad - 500032
Telangana.",INTERIOR  DESIGNER,gachibowli,17.413819,78.38333301
Trendy Solution,tel:9949990107,"DLF Building
Address
Plot No. 1,
S S Complex,
Gachibowli,
Hyderabad - 500032
Telangana.",INTERIOR  DESIGNER,gachibowli,17.4384406,78.330147
